"ID","LIMIT_BAL","MARRIAGE","EDUCATION","SEX","AGE","PAY_1","PAY_2","PAY_3","BILL_AMT1","BILL_AMT2","BILL_AMT3","PAY_AMT1","PAY_AMT2","PAY_AMT3","TARGET"
3366,280000,1,2,2,31,0,0,0,50667,50400,50108,2007,2007,1370,0
3367,270000,2,3,2,39,0,0,0,209164,201798,186008,6429,5959,6863,0
3368,90000,1,1,2,34,0,0,0,2833,6003,7598,5000,3500,4500,0
3369,1e+05,2,3,2,35,1,0,0,0,0,0,0,0,0,0
3370,5e+05,2,2,2,37,0,0,0,17749,22130,42532,10106,42744,0,0
3371,260000,2,3,2,39,0,0,0,6475,2500,500,2500,500,210,0
3372,210000,2,2,2,37,0,0,0,45685,29287,19689,1609,1362,1302,0
3373,270000,2,2,2,40,0,0,0,88996,17142,18118,17142,18118,147500,0
3374,320000,1,2,2,39,0,0,0,545,5590,8477,5590,8489,18443,0
3375,3e+05,1,3,2,37,0,0,0,2973,2694,7270,2702,7286,2978,0
3376,4e+05,2,1,2,44,0,0,0,18256,18245,18447,1300,1229,1120,0
3377,260000,1,2,1,44,0,0,0,176688,179281,180957,6929,5088,4138,0
3378,210000,1,2,2,41,0,0,0,390,780,0,780,0,0,0
3379,230000,1,2,2,37,0,0,0,167635,170085,172204,6474,7726,5601,0
3380,250000,1,2,2,33,0,0,0,4843,2942,1054,2942,1057,1708,0
3381,5e+05,1,3,2,42,0,0,0,416,258,1563,258,1563,21557,0
3382,320000,2,2,1,38,0,0,0,173742,167837,100407,8100,6000,7000,0
3383,2e+05,2,3,1,36,0,0,0,170707,159654,162208,6017,8000,5800,0
3384,140000,1,2,2,38,0,0,0,50663,50847,50768,1788,2182,2041,0
3385,1e+05,2,2,2,39,0,0,0,98542,82569,87486,3326,8003,2745,0
3386,80000,2,2,2,39,0,0,0,17816,18095,17374,3000,2000,1000,0
3387,120000,1,1,1,32,0,0,0,326,326,326,326,326,326,0
3388,210000,1,2,1,40,0,0,0,62809,64781,65847,3018,2824,1757,0
3389,340000,1,3,2,33,0,0,0,29879,26968,31051,1459,4674,5032,0
3390,150000,1,2,1,40,0,0,0,64276,64226,4254,3500,4508,145578,0
3391,150000,2,3,2,39,0,0,0,52824,15214,16452,4000,2000,2000,0
3392,180000,2,3,2,38,1,2,2,17816,18247,33230,1000,0,103,0
3393,60000,3,2,2,38,0,0,0,34580,15924,18124,1300,2500,1000,0
3394,1e+05,2,3,1,41,0,0,0,70204,63931,65119,4000,2276,2377,0
3395,130000,1,2,2,37,0,0,0,2538,1866,1349,1177,1349,1609,0
3396,50000,1,2,2,37,0,0,0,20103,21466,23122,2000,2000,2000,0
3397,230000,2,2,2,41,0,0,0,1168,698,2371,698,2371,4524,0
3398,60000,2,3,2,38,0,0,0,836,836,390,836,390,150,0
3399,360000,1,3,1,41,0,0,0,8162,3141,587,3144,590,1670,0
3400,70000,1,1,1,34,0,0,0,63580,64688,66566,3000,3002,2500,0
3401,20000,2,2,2,40,1,0,0,0,0,1568,0,1568,1000,0
3402,1e+05,1,2,2,40,0,0,0,1884,0,0,0,0,0,0
3403,30000,1,3,2,36,0,0,0,3836,4380,1169,1016,1169,0,0
3404,220000,2,2,2,35,0,0,0,18477,16341,11125,16370,11125,10000,0
3405,360000,1,1,2,37,0,0,0,44518,46285,37917,8061,5043,8160,0
3406,80000,2,1,2,32,2,0,0,85882,84985,84247,3900,4000,2048,0
3407,340000,2,3,1,37,0,0,0,62896,16480,27050,16591,27283,29255,0
3408,260000,1,2,2,43,0,0,0,213,213,203,214,204,2582,0
3409,160000,2,1,1,33,0,0,0,275241,280903,272419,8365,9368,0,0
3410,50000,1,2,1,40,0,0,0,15175,16505,17516,1579,1590,1000,0
3411,5e+05,1,3,1,39,0,0,0,7285,28390,13138,28730,14587,28,0
3412,90000,2,2,2,38,0,0,0,92472,92518,91504,4600,4100,3900,0
3413,410000,1,2,1,37,0,0,0,41116,38144,31177,5071,3041,3096,0
3414,50000,2,1,1,30,0,2,2,780,780,0,0,0,0,0
3415,20000,2,1,1,39,2,0,0,14043,13266,14340,1600,1600,1500,0
3416,80000,1,1,1,38,0,0,0,25043,17472,8922,1374,1026,3944,0
3417,210000,2,2,2,39,0,0,0,1654,33257,34395,32000,2000,1500,0
3418,450000,2,2,1,35,0,0,0,-3768,-3938,-5738,179,1800,0,0
3419,50000,1,2,2,37,0,0,0,14661,11586,9275,3000,1000,5000,0
3420,1e+05,1,3,1,39,0,0,0,91842,40308,41800,1809,2301,0,0
3421,60000,2,3,2,38,2,2,0,37287,36412,37280,0,1800,1414,0
3422,350000,1,2,1,39,0,0,0,343842,107315,355925,15000,340000,20000,0
3423,50000,1,3,2,41,1,2,2,47438,46400,49276,0,3700,0,0
3424,2e+05,2,3,2,36,0,0,0,1570,0,0,0,0,0,0
3425,130000,1,3,2,33,0,0,0,989,989,989,991,991,991,0
3426,230000,2,2,2,36,0,0,0,5070,4317,1421,4317,1421,10452,0
3427,50000,2,2,1,39,2,2,2,45769,47213,48162,2500,2000,1523,0
3428,20000,1,2,2,38,0,0,0,13864,14534,9662,1242,1020,2000,0
3429,90000,1,2,2,36,1,0,0,0,950,628,950,628,284,0
3430,50000,1,2,2,35,2,2,2,2590,4836,4613,2458,0,1000,0
3431,2e+05,2,2,2,36,0,0,0,14956,9023,4963,5000,1155,1000,0
3432,50000,1,2,2,37,0,0,0,37503,33505,25626,1399,1480,1298,0
3433,130000,1,2,1,37,0,0,0,390,390,390,390,390,390,0
3434,110000,2,3,1,32,0,0,0,18166,18364,19742,3000,3500,5500,0
3435,130000,2,3,1,31,0,0,0,92174,93991,54735,4086,2635,1700,0
3436,440000,2,3,2,39,0,0,0,777,612,87426,612,87426,130007,0
3437,120000,1,1,2,38,0,0,0,116032,114987,117491,4201,5001,4134,0
3438,30000,1,1,2,37,2,0,0,836,836,836,836,836,1672,0
3439,160000,2,1,2,37,1,0,0,0,0,0,0,0,1690,0
3440,230000,1,3,2,37,0,0,0,4957,9463,7697,9467,7697,5308,0
3441,80000,2,3,1,31,1,2,2,61241,62155,56049,2515,16,2003,0
3442,210000,1,2,2,42,0,0,0,137009,121126,101951,20000,15011,10000,0
3443,280000,2,2,1,37,0,0,0,651,1650,651,1650,651,651,0
3444,2e+05,1,2,2,40,0,0,0,80833,79100,70764,3315,3088,2572,0
3445,150000,2,3,2,36,0,0,0,39215,49300,53030,11200,16000,12376,0
3446,10000,2,2,1,34,0,0,0,0,0,0,0,0,0,0
3447,190000,2,3,2,38,0,0,0,6544,18191,18205,19699,18295,9900,0
3448,20000,2,2,1,33,0,0,0,7357,8270,9301,1290,1321,1460,0
3449,20000,2,1,1,36,0,0,0,12648,14126,15162,2000,1271,3000,0
3450,220000,2,3,2,39,0,0,2,375,750,375,750,0,375,0
3451,240000,2,2,1,39,0,0,0,179662,180787,181379,7003,8000,8000,0
3452,150000,2,3,1,35,0,0,0,600,360,1401,360,1041,1000,0
3453,2e+05,2,2,2,37,0,0,0,73032,12928,88930,12928,79365,30000,0
3454,90000,2,3,1,39,0,0,0,72774,67584,57985,2900,2700,2200,0
3455,450000,1,2,2,40,0,0,0,810,1810,0,1000,0,0,0
3456,470000,2,2,2,38,0,0,0,216031,203735,181531,7513,5552,1781,0
3457,270000,1,2,2,37,0,0,0,43210,45670,47625,3500,3000,3000,0
3458,80000,2,3,1,40,2,2,0,79000,0,0,0,0,0,0
3459,20000,2,2,2,33,2,0,0,1041,10757,11094,10758,2679,502,0
3460,5e+05,1,1,2,39,0,0,0,5310,5484,14539,2703,10043,6065,0
3461,230000,1,1,2,38,1,0,0,0,0,3000,0,3000,1800,0
3462,50000,1,2,2,38,0,0,0,22824,22664,5631,1100,1100,1100,0
3463,360000,2,2,2,39,0,0,0,947,4075,6385,4098,6401,997,0
3464,80000,1,2,2,32,0,0,0,115293,75861,32282,2006,2000,1520,0
3465,5e+05,2,2,2,32,0,0,0,196931,138247,96888,5188,3417,3000,0
3466,80000,1,2,2,39,0,0,0,3463,5143,8351,5143,6458,3917,0
3467,110000,1,2,2,38,0,0,0,65932,66740,68170,2500,2500,2600,0
3468,420000,2,3,2,33,0,0,0,19406,17791,11796,6000,1600,1000,0
3469,160000,2,3,2,34,0,0,0,9640,0,0,0,0,2804,0
3470,10000,2,3,2,37,2,0,0,6524,7559,9564,1300,2300,0,0
3471,80000,2,3,1,35,0,0,0,31637,27137,25986,1734,2000,2000,0
3472,170000,2,3,1,39,0,0,0,169282,173226,134832,10126,5667,9223,0
3473,160000,1,3,2,40,0,0,0,3607,4417,1058,4417,1058,2146,0
3474,2e+05,2,2,1,39,0,0,0,7468,34399,36792,30035,10008,15011,0
3475,80000,1,1,2,39,0,0,0,75267,54889,56949,3000,4000,3000,0
3476,360000,2,2,2,40,0,0,0,336179,173781,161223,6781,7226,5032,0
3477,360000,1,2,2,38,0,0,0,5157,2461,0,1012,0,277,0
3478,50000,1,1,2,42,0,0,0,50734,43406,44333,1700,2016,1600,0
3479,240000,1,2,1,40,0,0,0,168376,172809,176012,7648,7900,8000,0
3480,20000,2,2,1,40,0,0,0,11449,12811,11779,1582,1400,1000,0
3481,90000,1,2,2,37,0,0,0,88729,88533,91001,3500,3908,4328,0
3482,280000,1,2,2,36,0,0,0,127609,76057,75377,6000,6000,0,0
3483,20000,2,2,1,40,1,2,2,16906,17328,19145,1000,2400,0,0
3484,360000,1,1,2,37,2,0,0,150527,153900,0,7000,0,0,0
3485,150000,1,4,1,41,0,0,0,216482,220889,133616,5500,3800,3900,0
3486,240000,1,2,1,34,0,0,0,237868,242260,101542,8932,4707,1862,0
3487,40000,2,3,1,40,0,0,0,8368,1884,200,1000,200,2601,0
3488,310000,1,2,2,33,0,0,0,500,0,0,0,0,0,0
3489,140000,2,3,1,37,0,0,0,13468,5600,0,1000,0,0,0
3490,140000,2,3,2,41,0,0,0,71066,55271,50706,2042,1958,1501,0
3491,150000,2,3,1,45,0,0,0,2384,4176,5877,2000,2000,2000,0
3492,180000,1,2,2,40,0,0,0,0,533,2329,533,2329,1778,0
3493,30000,2,2,1,38,0,0,0,7038,8052,10153,1291,2392,1000,0
3494,360000,2,2,2,40,0,0,0,17582,0,0,0,0,0,0
3495,120000,2,3,2,35,0,0,0,316,316,316,316,316,316,0
3496,130000,2,2,2,32,0,0,2,1110,1170,780,1170,0,0,0
3497,30000,1,1,2,34,0,0,0,1535,835,8927,835,8939,5480,0
3498,330000,2,3,2,43,0,0,0,9894,11877,14949,3000,5001,22000,0
3499,360000,1,3,2,36,1,0,0,-1,180,14418,181,14418,0,0
3500,130000,2,3,1,38,0,0,0,120000,0,0,0,0,0,0
3501,120000,2,2,1,36,0,0,2,11147,9757,9423,2446,438,1000,0
3502,50000,1,4,2,35,1,2,0,26358,24890,25440,4,1925,28293,0
3503,80000,2,2,1,37,0,0,0,15387,20847,23059,6000,3070,0,0
3504,360000,2,2,2,32,0,0,0,12393,3434,79795,3445,80401,32083,0
3505,1e+05,1,2,1,38,0,0,0,66177,70177,80914,4000,10737,6849,0
3506,250000,2,3,1,36,0,0,0,240725,200603,150035,10022,7004,5414,0
3507,60000,3,1,2,37,0,0,0,57605,48877,39689,2088,1900,962,0
3508,10000,1,1,1,39,0,0,0,6270,7303,8375,1300,1350,1200,0
3509,50000,2,2,2,40,0,0,0,50894,49333,9923,1385,1200,350,0
3510,120000,2,3,1,40,0,0,0,2340,4908,70,4908,70,220,0
3511,20000,2,1,2,41,0,0,0,1360,1301,2257,1301,1267,1648,0
3512,80000,1,2,1,39,0,0,0,75113,76860,77456,3500,2202,1500,0
3513,2e+05,2,3,2,39,0,0,0,0,0,-10542,0,1685,326974,0
3514,230000,2,2,2,33,0,0,0,24477,23722,4791,23722,4791,3516,0
3515,50000,2,3,2,39,0,0,0,1618,0,0,0,0,0,0
3516,80000,2,2,2,37,0,0,0,88819,77304,79545,2990,3714,1500,0
3517,140000,2,3,2,40,1,2,0,144922,141289,137377,17,5547,3242,0
3518,310000,1,3,2,41,0,0,0,48815,39593,104341,2063,76651,7129,0
3519,180000,1,4,2,37,0,0,0,107337,101268,101754,3735,2231,15147,0
3520,130000,2,2,1,38,1,2,2,130565,131878,115173,5012,0,4000,0
3521,5e+05,1,1,1,32,0,0,0,74919,70287,10546,1862,1074,4753,0
3522,240000,2,3,2,36,0,0,0,3293,9051,2804,9079,2804,3958,0
3523,390000,1,2,2,34,0,0,0,169658,173758,177722,8000,8000,6500,0
3524,1e+05,2,2,2,39,0,0,0,98118,99577,95736,3500,4000,5700,0
3525,1e+05,1,1,2,34,0,0,0,91518,76621,78265,3000,4000,8000,0
3526,110000,1,3,2,36,3,2,2,150,150,150,0,0,0,0
3527,140000,1,1,2,34,0,0,0,4637,4619,5538,1141,1450,1000,0
3528,260000,2,3,2,35,0,0,0,23820,23873,14856,10000,3000,4000,0
3529,220000,2,2,2,36,0,0,0,93682,96466,99009,4337,5000,4000,0
3530,4e+05,2,3,1,42,2,2,2,50747,49666,52727,0,4500,0,0
3531,290000,2,2,2,39,0,0,0,7324,8174,8389,1130,1502,1300,0
3532,30000,3,1,2,35,0,0,0,29896,11158,18245,11158,18245,9714,0
3533,5e+05,1,3,1,39,0,0,0,991,4073,6738,4082,6738,2510,0
3534,80000,1,2,2,38,0,0,0,49005,49551,45930,2141,2150,0,0
3535,70000,2,2,2,38,0,0,0,3878,4957,6209,1300,1500,380,0
3536,170000,2,2,2,38,0,0,0,92626,90727,93345,5000,5000,5000,0
3537,50000,2,2,1,38,1,2,0,50043,98450,48689,1000,2000,900,0
3538,4e+05,1,3,2,40,0,0,0,10000,9791,-209,10000,0,14005,0
3539,230000,2,2,2,37,0,0,0,149775,107052,231164,10000,130223,9953,0
3540,280000,1,2,2,36,2,2,2,258764,279451,280882,25000,7500,0,0
3541,140000,2,2,1,35,0,0,0,98668,88727,27203,4410,1804,14000,0
3542,130000,2,2,2,35,0,0,0,390,390,390,390,390,390,0
3543,5e+05,1,2,1,38,1,2,0,9502,9206,11000,0,2000,2000,0
3544,50000,3,2,1,41,0,0,0,8603,7757,8742,1200,1141,1006,0
3545,120000,2,2,2,36,0,0,0,72528,74047,75564,2680,2741,2933,0
3546,210000,1,1,1,40,1,2,0,198510,194040,199393,0,10000,7000,0
3547,2e+05,1,2,1,36,0,0,0,150603,153900,0,7000,0,0,0
3548,1e+05,2,3,1,37,0,0,0,99573,159480,56267,2787,1353,1739,0
3549,360000,1,2,2,35,0,0,0,19155,1473,1430,1473,1430,18740,0
3550,80000,2,1,2,38,0,0,2,71988,76940,68255,6200,2000,2,0
3551,80000,2,3,2,37,0,0,0,71126,71009,69504,4000,5002,4500,0
3552,160000,2,2,1,36,1,0,0,0,0,0,0,0,0,0
3553,140000,1,2,1,38,0,0,0,127939,100372,84587,5059,14659,5000,0
3554,2e+05,2,2,1,37,0,0,0,179273,182624,188541,6657,10000,8000,0
3555,280000,2,2,2,34,0,0,0,21489,-86,4414,5,4500,60000,0
3556,2e+05,1,2,2,39,1,0,0,0,0,900,0,900,900,0
3557,280000,1,2,1,39,0,0,0,3863,84601,67765,89295,2192,1899,0
3558,20000,2,2,1,40,0,0,0,13936,8643,1973,8735,1973,17711,0
3559,2e+05,2,2,2,39,0,0,0,2718,590,8971,591,8981,8525,0
3560,130000,2,2,2,37,0,0,0,148234,144330,147035,5200,11700,0,0
3561,50000,2,1,2,35,0,0,0,48781,50283,51400,2283,2400,9463,0
3562,480000,1,2,1,37,0,0,0,21149,1729,20468,1743,20690,0,0
3563,2e+05,1,1,1,41,0,0,0,0,9661,0,9661,218,23648,0
3564,210000,1,2,2,39,0,0,0,1338,1508,1409,1508,1409,1549,0
3565,180000,2,2,1,39,0,0,0,130171,12666,0,1110,0,0,0
3566,10000,2,2,1,37,0,0,0,1877,3184,6003,1500,2927,1000,0
3567,110000,2,2,1,37,0,0,0,36770,7611,9275,2000,2000,2000,0
3568,50000,1,1,1,39,0,0,0,1189,0,0,300,0,0,0
3569,20000,2,2,1,34,0,0,0,18836,19147,20223,1318,1394,1159,0
3570,90000,1,2,2,35,0,0,0,6574,3997,5740,4192,5743,27391,0
3571,180000,2,1,2,36,0,2,0,1728,1539,2703,0,2703,0,0
3572,140000,1,3,1,42,0,0,0,39598,40836,41878,2200,2001,2100,0
3573,90000,2,2,2,38,0,0,0,13808,4300,2748,4335,4448,6980,0
3574,150000,2,3,2,38,0,0,0,7310,4756,1919,4756,1919,8144,0
3575,50000,2,2,1,38,0,0,0,40698,42018,43344,2000,2230,1600,0
3576,30000,2,1,1,40,2,2,2,10732,20501,20831,10000,1000,1000,0
3577,30000,1,2,1,32,0,0,0,10721,25066,13817,2000,1500,1400,0
3578,230000,2,2,2,40,0,0,0,0,0,0,0,0,0,0
3579,120000,1,2,2,35,0,0,0,4100,7270,820,7270,820,820,0
3580,270000,1,2,1,28,0,0,0,18232,24290,11452,14341,14468,2295,0
3581,260000,2,3,2,39,0,0,0,145165,149173,142730,6500,7000,8000,0
3582,90000,2,3,1,35,0,0,0,6546,1485,25558,1498,25572,1443,0
3583,120000,1,2,2,44,0,0,0,1164,1844,-7809,1671,380,131062,0
3584,30000,2,1,2,42,0,0,0,4882,14630,6323,14630,6485,2870,0
3585,60000,2,1,2,33,0,0,0,54920,39886,40056,1726,1502,1287,0
3586,110000,2,2,1,39,0,0,0,60808,196,3290,196,3290,0,0
3587,50000,2,2,1,39,0,0,0,2940,3989,5116,1100,1205,2000,0
3588,140000,2,2,2,37,0,0,0,138119,137950,140254,6600,6500,5100,0
3589,210000,2,3,1,36,0,0,0,161159,165071,173443,8000,13000,10000,0
3590,320000,1,2,2,42,0,0,0,101121,86781,74909,5800,9805,5006,0
3591,80000,2,2,2,38,0,0,0,75901,74911,72172,3500,3205,3300,0
3592,260000,1,3,2,41,1,2,2,58261,59706,60969,3000,2800,0,0
3593,20000,1,2,2,38,0,0,0,16434,17191,0,1500,0,0,0
3594,5e+05,2,3,2,34,1,0,0,943,5664,-33,5692,0,6487,0
3595,60000,2,2,2,43,0,0,2,326,1152,826,1152,0,22662,0
3596,50000,2,1,2,43,0,0,0,48237,49097,43763,1755,1614,1627,0
3597,80000,2,2,2,39,0,0,0,83150,-8000,0,0,8000,0,0
3598,280000,1,3,1,40,1,0,0,4608,5393,2369,5410,2380,3709,0
3599,360000,2,2,2,40,0,0,0,3899,6571,7486,7148,8063,25217,0
3600,160000,2,2,1,38,0,0,0,2161,1672,2579,1681,2717,2324,0
3601,120000,1,2,2,34,0,0,0,83567,78276,78971,4326,3000,9000,0
3602,460000,1,3,1,38,0,0,0,100026,89681,81812,5095,5011,5047,0
3603,360000,1,2,2,37,0,0,0,5146,15381,0,15381,0,0,0
3604,20000,2,2,1,37,0,0,0,18852,16648,19395,1500,4000,2000,0
3605,190000,1,3,2,38,0,0,0,192493,193297,193400,7200,7222,7300,0
3606,60000,1,2,2,35,0,0,0,57694,58656,59750,2800,3000,2800,0
3607,80000,2,2,2,38,0,0,2,49196,54033,52595,6292,0,5000,0
3608,190000,2,4,2,32,0,0,0,109023,99265,78430,4000,3507,3003,0
3609,5e+05,1,3,2,37,0,0,0,5094,5626,1715,6000,1715,0,0
3610,30000,1,2,2,40,1,2,2,28933,30109,29349,1949,0,1000,0
3611,50000,1,2,2,36,0,0,0,37541,36504,26901,1434,1555,1148,0
3612,70000,2,3,1,39,0,0,0,43048,43257,44115,3000,4000,0,0
3613,310000,2,3,2,39,0,0,0,192454,196708,189210,9088,7044,9072,0
3614,270000,2,2,1,38,0,0,0,37695,33397,30534,5000,2000,3000,0
3615,5e+05,1,2,2,36,0,0,0,207205,208827,203696,9755,7414,6940,0
3616,210000,2,3,1,33,0,0,0,0,570,0,570,0,0,0
3617,20000,2,2,2,38,0,0,2,5473,7492,4988,2300,0,102,0
3618,20000,1,1,2,37,0,0,0,17008,17922,18421,1501,1000,7200,0
3619,1e+05,1,3,1,35,0,0,0,18135,31498,17158,2000,4000,2000,0
3620,50000,2,3,2,36,0,0,0,48482,39603,23610,2000,1504,1000,0
3621,80000,2,2,2,45,1,0,0,-1678,75061,3647,78000,3647,0,0
3622,30000,1,1,1,36,0,0,0,390,390,390,390,390,390,0
3623,70000,1,2,2,36,0,0,0,79346,75146,76717,2794,2888,26850,0
3624,320000,1,1,2,42,0,0,0,650,2080,218,2080,218,0,0
3625,180000,2,3,2,38,0,0,0,34607,43623,46667,10000,5000,15000,0
3626,610000,2,3,2,43,0,0,0,874,-256,-255,0,1,0,0
3627,90000,2,2,2,36,0,0,0,70206,71353,72707,3300,3168,3143,0
3628,60000,2,3,1,37,0,0,0,39068,40107,41137,1970,2000,3500,0
3629,180000,2,3,2,41,0,0,0,4522,1763,1571,1771,1571,0,0
3630,280000,1,2,2,43,0,0,0,255527,256675,253682,273844,13000,11000,0
3631,1e+05,2,3,2,35,0,0,0,3417,7366,12146,7400,12146,752,0
3632,260000,2,3,2,38,1,0,0,0,0,0,0,0,0,0
3633,230000,1,2,1,39,0,0,0,42770,22080,16740,2000,1347,3078,0
3634,150000,2,3,1,38,0,0,0,26443,27996,28963,2000,2000,2000,0
3635,150000,2,2,2,36,0,0,0,7890,8958,780,8958,780,7500,0
3636,80000,2,2,2,39,0,0,0,35220,38215,38598,4000,5390,3000,0
3637,1e+05,2,3,1,36,0,0,0,15585,12430,8186,5000,5000,1127,0
3638,50000,1,1,2,38,0,0,2,2896,1360,812,1500,500,4100,0
3639,150000,2,2,1,40,2,0,0,148095,143845,132677,8000,5300,3500,0
3640,230000,1,3,1,39,0,0,0,30769,30792,30140,1500,1600,1500,0
3641,50000,2,2,2,37,0,0,0,28428,27383,12620,2000,1110,240,0
3642,30000,1,1,2,41,1,2,2,13164,12668,15038,0,2905,0,0
3643,380000,1,1,1,36,0,0,0,4539,4119,4686,4131,4700,2382,0
3644,3e+05,2,3,1,36,0,0,0,0,0,0,0,0,0,0
3645,50000,2,2,1,35,0,0,2,51083,50043,98450,3500,1000,2000,0
3646,30000,2,2,1,39,0,0,0,41300,0,0,0,0,0,0
3647,270000,1,2,1,38,0,0,0,127543,109189,92630,10063,5162,10150,0
3648,280000,2,3,2,39,0,0,0,6302,4618,183,4663,0,4953,0
3649,140000,1,1,2,35,0,0,0,1352,381,2281,381,2290,437,0
3650,130000,2,2,2,34,0,0,0,89055,90780,70947,4200,2575,2600,0
3651,1e+05,2,2,2,39,1,2,0,96491,94043,97522,0,5000,3000,0
3652,240000,1,3,1,41,0,0,0,511,-5,-5,0,0,566,0
3653,3e+05,2,2,2,35,0,0,0,8805,2186,0,2186,0,290,0
3654,110000,1,2,1,35,0,0,0,82503,84214,90877,3083,9563,4000,0
3655,110000,2,2,2,35,0,0,0,-2628,-5118,31503,165,36621,1496,0
3656,180000,2,2,2,37,0,0,0,340,-120,420,0,1000,500,0
3657,320000,1,3,1,38,0,0,0,1329,4526,11906,4526,11911,14425,0
3658,30000,2,2,2,43,0,0,0,29965,28048,29775,2000,3000,3000,0
3659,2e+05,2,2,2,37,0,0,0,93863,93893,90837,4762,3856,2753,0
3660,150000,2,2,1,44,0,0,0,143650,0,0,0,0,0,0
3661,230000,1,2,2,39,0,0,0,198704,202217,204255,10000,10000,10000,0
3662,150000,2,3,2,35,0,0,0,3299,596,978,599,982,1007,0
3663,230000,2,2,2,37,0,0,0,858,885,669,885,669,656,0
3664,80000,1,1,1,35,0,0,0,70062,19669,20696,1321,1348,1361,0
3665,280000,2,2,1,36,0,0,0,2103,2768,4425,2781,4447,23198,0
3666,90000,1,1,2,36,0,0,0,23379,23715,24310,1402,1387,1028,0
3667,80000,1,2,1,39,0,0,0,44620,33729,40350,1582,15350,1491,0
3668,240000,2,2,2,39,0,0,0,173628,177556,179549,8000,7000,50000,0
3669,50000,2,2,2,41,0,0,0,23318,24327,25360,1398,1431,3000,0
3670,4e+05,2,2,1,34,1,0,0,938,348,292,350,292,12677,0
3671,210000,1,2,1,38,0,0,0,0,1145,1000,1145,1005,2000,0
3672,160000,2,3,2,34,0,0,0,16922,2552,0,2555,0,0,0
3673,390000,2,2,1,36,0,0,0,160537,186227,189792,30000,9000,5000,0
3674,190000,1,3,1,37,0,0,0,7776,3706,7517,3706,7523,2168,0
3675,1e+05,1,2,1,35,2,2,2,82781,85536,90018,5000,6800,3500,0
3676,180000,1,1,2,42,0,0,0,32023,20233,0,10000,0,0,0
3677,210000,2,3,2,40,0,0,0,217220,231500,197027,7700,10292,8900,0
3678,50000,1,1,1,33,0,0,0,45982,41372,18059,1421,1500,629,0
3679,20000,2,3,2,35,1,0,0,0,891,789,891,789,0,0
3680,50000,1,2,2,36,0,0,0,22716,19198,19462,2000,1510,4000,0
3681,20000,2,2,2,38,0,0,0,10513,3367,444,1000,444,20000,0
3682,180000,1,2,2,44,0,0,0,127933,133279,127636,15000,12000,20000,0
3683,420000,2,3,2,43,0,0,0,4406,4595,-13,4205,5000,2679,0
3684,3e+05,2,2,2,40,0,0,0,113308,109901,108659,5400,5800,6000,0
3685,50000,2,3,2,43,0,0,0,1310,37073,7700,37073,7700,42038,0
3686,180000,2,3,1,35,0,0,0,141489,84237,82508,4000,3000,4000,0
3687,290000,1,3,1,41,0,0,0,98441,95169,93718,4000,4250,5000,0
3688,60000,2,2,2,34,0,0,0,59643,61279,61017,3200,2535,2331,0
3689,340000,1,2,2,39,0,0,0,3058,4087,5129,1087,1129,1052,0
3690,70000,1,2,1,35,0,0,0,57779,59016,60263,2200,2200,6100,0
3691,140000,2,3,2,35,0,0,0,128656,126785,129752,6000,6500,6500,0
3692,50000,1,2,1,43,1,2,0,50179,49056,48714,0,4000,2000,0
3693,260000,1,3,2,33,0,0,0,16426,6088,4663,6277,4663,4140,0
3694,150000,2,2,1,39,0,0,0,6407,-6,-3,0,0,0,0
3695,60000,1,2,2,35,0,0,0,57252,57771,47778,2501,2032,2005,0
3696,420000,2,2,2,39,0,0,0,24434,22586,36569,1500,28000,1210,0
3697,220000,1,3,1,37,0,0,0,30262,37068,14271,37092,10071,9884,0
3698,5e+05,1,3,1,37,1,2,0,65005,63099,64610,0,2787,1312,0
3699,50000,1,2,1,29,0,0,0,48469,48872,49429,2138,2095,1711,0
3700,1e+05,2,3,2,39,0,0,0,16601,14414,11307,1539,1124,495,0
3701,440000,1,3,1,40,0,0,0,14721,5049,649,4909,499,959,0
3702,70000,2,2,1,39,0,0,0,69900,67591,68338,2506,1925,1000,0
3703,80000,2,3,2,41,0,0,0,47952,45713,46752,1732,1771,1714,0
3704,70000,2,3,1,35,1,0,0,0,0,0,0,0,0,0
3705,20000,2,2,1,37,3,2,2,18781,13255,0,0,0,20358,0
3706,60000,1,1,2,35,0,0,0,56261,55773,55953,1993,2627,2700,0
3707,250000,2,3,1,41,0,0,0,143200,146391,91714,7000,3500,3100,0
3708,80000,1,1,1,38,0,0,0,35646,38040,39562,3000,2135,2000,0
3709,160000,1,2,2,33,4,3,2,103398,100925,97701,0,0,2321,0
3710,230000,2,3,2,32,0,0,0,69158,73712,68831,8149,2214,5904,0
3711,10000,2,1,1,33,2,2,0,10156,8570,6101,0,1500,2000,0
3712,80000,2,3,1,43,0,0,0,75923,57259,50845,2500,2548,2500,0
3713,120000,1,2,1,38,0,0,0,3972,2809,1021,2816,1021,2321,0
3714,480000,1,3,1,41,0,0,0,350110,316685,312615,14082,15023,15098,0
3715,70000,1,1,1,37,0,0,0,58665,55845,55362,6852,2010,1500,0
3716,460000,1,3,1,33,0,0,0,30765,13883,19146,13953,19441,27778,0
3717,110000,2,3,2,38,1,0,0,0,0,0,0,0,0,0
3718,50000,2,3,2,44,1,2,0,4112,3900,7737,0,4019,2500,0
3719,210000,1,1,2,40,0,0,0,59071,58830,364,2000,17864,569,0
3720,2e+05,1,2,2,37,0,0,0,204541,170572,80620,7186,3900,3900,0
